X Y Z
-8.29146e+10 1.11391e+11 4.82506e+10
-8.30019e+10 1.11335e+11 4.82263e+10
-8.30892e+10 1.11279e+11 4.8202e+10
-8.31763e+10 1.11223e+11 4.81777e+10
-8.32635e+10 1.11166e+11 4.81534e+10
-8.33506e+10 1.1111e+11 4.81291e+10
-8.34376e+10 1.11054e+11 4.81047e+10
-8.35246e+10 1.10998e+11 4.80803e+10
-8.36115e+10 1.10942e+11 4.8056e+10
-8.36984e+10 1.10885e+11 4.80316e+10
-8.37852e+10 1.10829e+11 4.80072e+10
-8.38719e+10 1.10773e+11 4.79827e+10
-8.39586e+10 1.10716e+11 4.79583e+10
-8.40453e+10 1.1066e+11 4.79339e+10
-8.41319e+10 1.10604e+11 4.79094e+10
-8.42184e+10 1.10547e+11 4.78849e+10
-8.43049e+10 1.10491e+11 4.78605e+10
-8.43914e+10 1.10434e+11 4.7836e+10
-8.44777e+10 1.10377e+11 4.78115e+10
-8.45641e+10 1.10321e+11 4.77869e+10
-8.46504e+10 1.10264e+11 4.77624e+10
-8.47366e+10 1.10208e+11 4.77379e+10
-8.48228e+10 1.10151e+11 4.77133e+10
-8.49089e+10 1.10094e+11 4.76888e+10
-8.4995e+10 1.10037e+11 4.76642e+10
-8.5081e+10 1.0998e+11 4.76396e+10
-8.51669e+10 1.09924e+11 4.7615e+10
-8.52529e+10 1.09867e+11 4.75904e+10
-8.53387e+10 1.0981e+11 4.75658e+10
-8.54245e+10 1.09753e+11 4.75411e+10
-8.55103e+10 1.09696e+11 4.75165e+10
-8.5596e+10 1.09639e+11 4.74918e+10
-8.56817e+10 1.09582e+11 4.74672e+10
-8.57673e+10 1.09525e+11 4.74425e+10
-8.58529e+10 1.09468e+11 4.74178e+10
-8.59384e+10 1.09411e+11 4.73931e+10
-8.60238e+10 1.09353e+11 4.73684e+10
-8.61092e+10 1.09296e+11 4.73437e+10
-8.61946e+10 1.09239e+11 4.73189e+10
-8.62799e+10 1.09182e+11 4.72942e+10
-8.63652e+10 1.09124e+11 4.72694e+10
-8.64504e+10 1.09067e+11 4.72447e+10
-8.65356e+10 1.0901e+11 4.72199e+10
-8.66207e+10 1.08952e+11 4.71951e+10
-8.67057e+10 1.08895e+11 4.71704e+10
-8.67908e+10 1.08837e+11 4.71456e+10
-8.68757e+10 1.0878e+11 4.71208e+10
-8.69607e+10 1.08723e+11 4.70959e+10
-8.70455e+10 1.08665e+11 4.70711e+10
-8.71304e+10 1.08607e+11 4.70463e+10
-8.72152e+10 1.0855e+11 4.70214e+10
-8.72999e+10 1.08492e+11 4.69966e+10
-8.73846e+10 1.08435e+11 4.69717e+10
-8.74693e+10 1.08377e+11 4.69469e+10
-8.75539e+10 1.08319e+11 4.6922e+10
-8.76384e+10 1.08262e+11 4.68971e+10
-8.77229e+10 1.08204e+11 4.68722e+10
-8.78074e+10 1.08146e+11 4.68473e+10
-8.78918e+10 1.08088e+11 4.68224e+10
-8.79762e+10 1.08031e+11 4.67975e+10
-8.80605e+10 1.07973e+11 4.67726e+10
-8.81448e+10 1.07915e+11 4.67477e+10
-8.82291e+10 1.07857e+11 4.67227e+10
-8.83133e+10 1.07799e+11 4.66978e+10
-8.83975e+10 1.07741e+11 4.66728e+10
-8.84816e+10 1.07683e+11 4.66479e+10
-8.85657e+10 1.07625e+11 4.66229e+10
-8.86497e+10 1.07567e+11 4.65979e+10
-8.87337e+10 1.07509e+11 4.65729e+10
-8.88177e+10 1.07451e+11 4.6548e+10
-8.89016e+10 1.07393e+11 4.6523e+10
-8.89855e+10 1.07335e+11 4.6498e+10
-8.90693e+10 1.07277e+11 4.6473e+10
-8.91531e+10 1.07219e+11 4.6448e+10
-8.92369e+10 1.07161e+11 4.64229e+10
-8.93206e+10 1.07102e+11 4.63979e+10
-8.94043e+10 1.07044e+11 4.63729e+10
-8.9488e+10 1.06986e+11 4.63479e+10
-8.95716e+10 1.06928e+11 4.63228e+10
-8.96552e+10 1.06869e+11 4.62978e+10
-8.97387e+10 1.06811e+11 4.62727e+10
-8.98223e+10 1.06753e+11 4.62477e+10
-8.99057e+10 1.06694e+11 4.62226e+10
-8.99892e+10 1.06636e+11 4.61975e+10
-9.00726e+10 1.06578e+11 4.61725e+10
-9.0156e+10 1.06519e+11 4.61474e+10
-9.02393e+10 1.06461e+11 4.61223e+10
-9.03227e+10 1.06402e+11 4.60972e+10
-9.04059e+10 1.06344e+11 4.60721e+10
-9.04892e+10 1.06285e+11 4.6047e+10
-9.05724e+10 1.06227e+11 4.60219e+10
-9.06556e+10 1.06168e+11 4.59968e+10
-9.07388e+10 1.0611e+11 4.59717e+10
-9.0822e+10 1.06051e+11 4.59466e+10
-9.09051e+10 1.05993e+11 4.59215e+10
-9.09882e+10 1.05934e+11 4.58964e+10
-9.10712e+10 1.05876e+11 4.58712e+10
-9.11543e+10 1.05817e+11 4.58461e+10
-9.12373e+10 1.05758e+11 4.5821e+10
-9.13203e+10 1.057e+11 4.57958e+10
-9.14033e+10 1.05641e+11 4.57707e+10
-9.14862e+10 1.05582e+11 4.57455e+10
-9.15691e+10 1.05523e+11 4.57204e+10
-9.1652e+10 1.05465e+11 4.56952e+10
-9.17349e+10 1.05406e+11 4.567e+10
-9.18178e+10 1.05347e+11 4.56449e+10
-9.19006e+10 1.05288e+11 4.56197e+10
-9.19835e+10 1.0523e+11 4.55945e+10
-9.20663e+10 1.05171e+11 4.55693e+10
-9.21491e+10 1.05112e+11 4.55442e+10
-9.22319e+10 1.05053e+11 4.5519e+10
-9.23146e+10 1.04994e+11 4.54938e+10
-9.23974e+10 1.04935e+11 4.54686e+10
-9.24801e+10 1.04876e+11 4.54434e+10
-9.25629e+10 1.04817e+11 4.54182e+10
-9.26456e+10 1.04758e+11 4.5393e+10
-9.27283e+10 1.04699e+11 4.53677e+10
-9.2811e+10 1.0464e+11 4.53425e+10
-9.28937e+10 1.04581e+11 4.53173e+10
-9.29764e+10 1.04522e+11 4.5292e+10
-9.30591e+10 1.04463e+11 4.52668e+10
-9.31418e+10 1.04404e+11 4.52416e+10
-9.32244e+10 1.04345e+11 4.52163e+10
-9.33071e+10 1.04286e+11 4.51911e+10
-9.33898e+10 1.04226e+11 4.51658e+10
-9.34724e+10 1.04167e+11 4.51405e+10
-9.35551e+10 1.04108e+11 4.51152e+10
-9.36378e+10 1.04049e+11 4.509e+10
-9.37205e+10 1.0399e+11 4.50647e+10
-9.38031e+10 1.0393e+11 4.50394e+10
-9.38858e+10 1.03871e+11 4.50141e+10
-9.39685e+10 1.03812e+11 4.49888e+10
-9.40512e+10 1.03752e+11 4.49634e+10
-9.41338e+10 1.03693e+11 4.49381e+10
-9.42165e+10 1.03633e+11 4.49128e+10
-9.42992e+10 1.03574e+11 4.48874e+10
-9.4382e+10 1.03515e+11 4.48621e+10
-9.44647e+10 1.03455e+11 4.48367e+10
-9.45474e+10 1.03396e+11 4.48113e+10
-9.46302e+10 1.03336e+11 4.47859e+10
-9.47129e+10 1.03276e+11 4.47605e+10
-9.47957e+10 1.03217e+11 4.47351e+10
-9.48785e+10 1.03157e+11 4.47097e+10
-9.49613e+10 1.03097e+11 4.46843e+10
-9.50441e+10 1.03038e+11 4.46588e+10
-9.51269e+10 1.02978e+11 4.46334e+10
-9.52098e+10 1.02918e+11 4.46079e+10
-9.52926e+10 1.02858e+11 4.45824e+10
-9.53755e+10 1.02798e+11 4.45569e+10
-9.54584e+10 1.02738e+11 4.45314e+10
-9.55414e+10 1.02679e+11 4.45058e+10
-9.56243e+10 1.02619e+11 4.44803e+10
-9.57073e+10 1.02558e+11 4.44547e+10
-9.57903e+10 1.02498e+11 4.44291e+10
-9.58733e+10 1.02438e+11 4.44035e+10
-9.59564e+10 1.02378e+11 4.43779e+10
-9.60394e+10 1.02318e+11 4.43522e+10
-9.61225e+10 1.02258e+11 4.43266e+10
-9.62056e+10 1.02197e+11 4.43009e+10
-9.62888e+10 1.02137e+11 4.42752e+10
-9.63719e+10 1.02076e+11 4.42494e+10
-9.64551e+10 1.02016e+11 4.42237e+10
-9.65384e+10 1.01955e+11 4.41979e+10
-9.66216e+10 1.01895e+11 4.41721e+10
-9.67049e+10 1.01834e+11 4.41462e+10
-9.67882e+10 1.01774e+11 4.41204e+10
-9.68715e+10 1.01713e+11 4.40945e+10
-9.69549e+10 1.01652e+11 4.40686e+10
-9.70383e+10 1.01591e+11 4.40426e+10
-9.71217e+10 1.0153e+11 4.40167e+10
-9.72051e+10 1.01469e+11 4.39907e+10
-9.72886e+10 1.01408e+11 4.39646e+10
-9.73721e+10 1.01347e+11 4.39386e+10
-9.74556e+10 1.01286e+11 4.39125e+10
-9.75391e+10 1.01224e+11 4.38863e+10
-9.76227e+10 1.01163e+11 4.38602e+10
-9.77063e+10 1.01101e+11 4.3834e+10
-9.77899e+10 1.0104e+11 4.38077e+10
-9.78736e+10 1.00978e+11 4.37815e+10
-9.79572e+10 1.00917e+11 4.37551e+10
-9.80409e+10 1.00855e+11 4.37288e+10
-9.81246e+10 1.00793e+11 4.37024e+10
-9.82084e+10 1.00731e+11 4.3676e+10
-9.82921e+10 1.00669e+11 4.36495e+10
-9.83759e+10 1.00607e+11 4.3623e+10
-9.84597e+10 1.00545e+11 4.35965e+10
-9.85435e+10 1.00482e+11 4.35699e+10
-9.86273e+10 1.0042e+11 4.35432e+10
-9.87112e+10 1.00358e+11 4.35166e+10
-9.8795e+10 1.00295e+11 4.34898e+10
-9.88789e+10 1.00232e+11 4.34631e+10
-9.89628e+10 1.0017e+11 4.34363e+10
-9.90467e+10 1.00107e+11 4.34094e+10
-9.91306e+10 1.00044e+11 4.33825e+10
-9.92146e+10 9.99807e+10 4.33556e+10
-9.92985e+10 9.99176e+10 4.33286e+10
-9.93824e+10 9.98543e+10 4.33015e+10
-9.94664e+10 9.9791e+10 4.32744e+10
-9.95503e+10 9.97276e+10 4.32473e+10
-9.96343e+10 9.9664e+10 4.32201e+10
-9.97182e+10 9.96004e+10 4.31928e+10
-9.98022e+10 9.95366e+10 4.31655e+10
-9.98861e+10 9.94728e+10 4.31382e+10
-9.99701e+10 9.94088e+10 4.31108e+10
-1.00054e+11 9.93447e+10 4.30833e+10
-1.00138e+11 9.92806e+10 4.30558e+10
-1.00222e+11 9.92163e+10 4.30283e+10
-1.00306e+11 9.91519e+10 4.30007e+10
-1.0039e+11 9.90874e+10 4.2973e+10
-1.00474e+11 9.90228e+10 4.29453e+10
-1.00558e+11 9.89581e+10 4.29176e+10
-1.00641e+11 9.88933e+10 4.28898e+10
-1.00725e+11 9.88283e+10 4.28619e+10
-1.00809e+11 9.87633e+10 4.2834e+10
-1.00893e+11 9.86981e+10 4.2806e+10
-1.00977e+11 9.86329e+10 4.2778e+10
-1.0106e+11 9.85675e+10 4.27499e+10
-1.01144e+11 9.8502e+10 4.27218e+10
-1.01228e+11 9.84364e+10 4.26936e+10
-1.01312e+11 9.83707e+10 4.26653e+10
-1.01395e+11 9.83049e+10 4.2637e+10
-1.01479e+11 9.8239e+10 4.26087e+10
-1.01563e+11 9.8173e+10 4.25803e+10
-1.01646e+11 9.81068e+10 4.25518e+10
-1.0173e+11 9.80406e+10 4.25233e+10
-1.01813e+11 9.79742e+10 4.24947e+10
-1.01897e+11 9.79077e+10 4.24661e+10
-1.0198e+11 9.78411e+10 4.24374e+10
-1.02064e+11 9.77745e+10 4.24087e+10
-1.02147e+11 9.77076e+10 4.23799e+10
-1.0223e+11 9.76407e+10 4.23511e+10
-1.02314e+11 9.75737e+10 4.23222e+10
-1.02397e+11 9.75066e+10 4.22933e+10
-1.0248e+11 9.74393e+10 4.22643e+10
-1.02563e+11 9.7372e+10 4.22352e+10
-1.02646e+11 9.73045e+10 4.22061e+10
-1.02729e+11 9.7237e+10 4.2177e+10
-1.02812e+11 9.71693e+10 4.21478e+10
-1.02895e+11 9.71015e+10 4.21185e+10
-1.02978e+11 9.70337e+10 4.20892e+10
-1.03061e+11 9.69657e+10 4.20599e+10
-1.03144e+11 9.68976e+10 4.20305e+10
-1.03227e+11 9.68294e+10 4.2001e+10
-1.03309e+11 9.67611e+10 4.19715e+10
-1.03392e+11 9.66927e+10 4.19419e+10
-1.03475e+11 9.66242e+10 4.19123e+10
-1.03557e+11 9.65556e+10 4.18827e+10
-1.0364e+11 9.64868e+10 4.1853e+10
-1.03722e+11 9.6418e+10 4.18232e+10
-1.03804e+11 9.63491e+10 4.17934e+10
-1.03887e+11 9.62801e+10 4.17635e+10
-1.03969e+11 9.6211e+10 4.17336e+10
-1.04051e+11 9.61418e+10 4.17037e+10
-1.04133e+11 9.60724e+10 4.16737e+10
-1.04215e+11 9.6003e+10 4.16436e+10
-1.04297e+11 9.59335e+10 4.16135e+10
-1.04379e+11 9.58639e+10 4.15834e+10
-1.04461e+11 9.57942e+10 4.15532e+10
-1.04543e+11 9.57244e+10 4.1523e+10
-1.04624e+11 9.56545e+10 4.14927e+10
-1.04706e+11 9.55845e+10 4.14624e+10
-1.04787e+11 9.55144e+10 4.1432e+10
-1.04869e+11 9.54442e+10 4.14016e+10
-1.0495e+11 9.53739e+10 4.13711e+10
-1.05032e+11 9.53035e+10 4.13406e+10
-1.05113e+11 9.52331e+10 4.131e+10
-1.05194e+11 9.51625e+10 4.12794e+10
-1.05275e+11 9.50918e+10 4.12488e+10
-1.05356e+11 9.50211e+10 4.12181e+10
-1.05437e+11 9.49503e+10 4.11874e+10
-1.05518e+11 9.48793e+10 4.11566e+10
-1.05599e+11 9.48083e+10 4.11258e+10
-1.0568e+11 9.47372e+10 4.10949e+10
-1.05761e+11 9.4666e+10 4.1064e+10
-1.05841e+11 9.45947e+10 4.10331e+10
-1.05922e+11 9.45234e+10 4.10021e+10
-1.06002e+11 9.44519e+10 4.09711e+10
-1.06083e+11 9.43804e+10 4.094e+10
-1.06163e+11 9.43087e+10 4.09089e+10
-1.06243e+11 9.4237e+10 4.08777e+10
-1.06323e+11 9.41652e+10 4.08465e+10
-1.06403e+11 9.40933e+10 4.08153e+10
-1.06483e+11 9.40214e+10 4.0784e+10
-1.06563e+11 9.39493e+10 4.07527e+10
-1.06643e+11 9.38772e+10 4.07214e+10
-1.06723e+11 9.38049e+10 4.069e+10
-1.06802e+11 9.37326e+10 4.06586e+10
-1.06882e+11 9.36603e+10 4.06271e+10
-1.06962e+11 9.35878e+10 4.05956e+10
-1.07041e+11 9.35153e+10 4.05641e+10
-1.0712e+11 9.34426e+10 4.05325e+10
-1.072e+11 9.33699e+10 4.05009e+10
-1.07279e+11 9.32971e+10 4.04692e+10
-1.07358e+11 9.32243e+10 4.04375e+10
-1.07437e+11 9.31513e+10 4.04058e+10
-1.07516e+11 9.30783e+10 4.0374e+10
-1.07595e+11 9.30052e+10 4.03422e+10
-1.07674e+11 9.29321e+10 4.03104e+10
-1.07752e+11 9.28588e+10 4.02785e+10
-1.07831e+11 9.27855e+10 4.02466e+10
-1.0791e+11 9.27121e+10 4.02146e+10
-1.07988e+11 9.26386e+10 4.01827e+10
-1.08066e+11 9.25651e+10 4.01507e+10
-1.08145e+11 9.24914e+10 4.01186e+10
-1.08223e+11 9.24177e+10 4.00865e+10
-1.08301e+11 9.2344e+10 4.00544e+10
-1.08379e+11 9.22701e+10 4.00222e+10
-1.08457e+11 9.21962e+10 3.99901e+10
-1.08535e+11 9.21222e+10 3.99578e+10
-1.08613e+11 9.20481e+10 3.99256e+10
-1.0869e+11 9.1974e+10 3.98933e+10
-1.08768e+11 9.18998e+10 3.9861e+10
-1.08846e+11 9.18255e+10 3.98286e+10
-1.08923e+11 9.17512e+10 3.97962e+10
-1.09e+11 9.16767e+10 3.97638e+10
-1.09078e+11 9.16023e+10 3.97314e+10
-1.09155e+11 9.15277e+10 3.96989e+10
-1.09232e+11 9.14531e+10 3.96664e+10
-1.09309e+11 9.13784e+10 3.96338e+10
-1.09386e+11 9.13036e+10 3.96012e+10
-1.09463e+11 9.12288e+10 3.95686e+10
-1.0954e+11 9.11539e+10 3.9536e+10
-1.09616e+11 9.10789e+10 3.95033e+10
-1.09693e+11 9.10039e+10 3.94706e+10
-1.0977e+11 9.09288e+10 3.94379e+10
-1.09846e+11 9.08536e+10 3.94051e+10
-1.09922e+11 9.07784e+10 3.93723e+10
-1.09999e+11 9.07031e+10 3.93395e+10
-1.10075e+11 9.06278e+10 3.93067e+10
-1.10151e+11 9.05523e+10 3.92738e+10
-1.10227e+11 9.04768e+10 3.92409e+10
-1.10303e+11 9.04013e+10 3.92079e+10
-1.10379e+11 9.03257e+10 3.91749e+10
-1.10455e+11 9.025e+10 3.91419e+10
-1.1053e+11 9.01742e+10 3.91089e+10
-1.10606e+11 9.00984e+10 3.90759e+10
-1.10681e+11 9.00226e+10 3.90428e+10
-1.10757e+11 8.99466e+10 3.90096e+10
-1.10832e+11 8.98706e+10 3.89765e+10
-1.10907e+11 8.97946e+10 3.89433e+10
-1.10982e+11 8.97185e+10 3.89101e+10
-1.11058e+11 8.96423e+10 3.88769e+10
-1.11133e+11 8.9566e+10 3.88436e+10
-1.11207e+11 8.94897e+10 3.88104e+10
-1.11282e+11 8.94134e+10 3.87771e+10
-1.11357e+11 8.93369e+10 3.87437e+10
-1.11432e+11 8.92605e+10 3.87103e+10
-1.11506e+11 8.91839e+10 3.8677e+10
-1.11581e+11 8.91073e+10 3.86435e+10
-1.11655e+11 8.90307e+10 3.86101e+10
-1.11729e+11 8.89539e+10 3.85766e+10
-1.11804e+11 8.88772e+10 3.85431e+10
-1.11878e+11 8.88003e+10 3.85096e+10
-1.11952e+11 8.87234e+10 3.8476e+10
-1.12026e+11 8.86465e+10 3.84425e+10
-1.121e+11 8.85695e+10 3.84089e+10
-1.12173e+11 8.84924e+10 3.83752e+10
-1.12247e+11 8.84153e+10 3.83416e+10
-1.12321e+11 8.83381e+10 3.83079e+10
-1.12394e+11 8.82609e+10 3.82742e+10
-1.12468e+11 8.81836e+10 3.82405e+10
-1.12541e+11 8.81062e+10 3.82067e+10
-1.12614e+11 8.80288e+10 3.81729e+10
-1.12688e+11 8.79514e+10 3.81391e+10
-1.12761e+11 8.78739e+10 3.81053e+10
-1.12834e+11 8.77963e+10 3.80714e+10
-1.12907e+11 8.77187e+10 3.80376e+10
-1.1298e+11 8.7641e+10 3.80036e+10
-1.13052e+11 8.75632e+10 3.79697e+10
-1.13125e+11 8.74855e+10 3.79358e+10
-1.13198e+11 8.74076e+10 3.79018e+10
-1.1327e+11 8.73297e+10 3.78678e+10
-1.13343e+11 8.72518e+10 3.78338e+10
-1.13415e+11 8.71738e+10 3.77997e+10
-1.13487e+11 8.70957e+10 3.77656e+10
-1.13559e+11 8.70176e+10 3.77315e+10
-1.13631e+11 8.69394e+10 3.76974e+10
-1.13703e+11 8.68612e+10 3.76633e+10
-1.13775e+11 8.6783e+10 3.76291e+10
-1.13847e+11 8.67047e+10 3.75949e+10
-1.13919e+11 8.66263e+10 3.75607e+10
-1.1399e+11 8.65479e+10 3.75265e+10
-1.14062e+11 8.64694e+10 3.74922e+10
-1.14134e+11 8.63909e+10 3.74579e+10
-1.14205e+11 8.63123e+10 3.74236e+10
-1.14276e+11 8.62337e+10 3.73893e+10
-1.14347e+11 8.6155e+10 3.7355e+10
-1.14419e+11 8.60763e+10 3.73206e+10
-1.1449e+11 8.59975e+10 3.72862e+10
-1.14561e+11 8.59187e+10 3.72518e+10
-1.14631e+11 8.58398e+10 3.72174e+10
-1.14702e+11 8.57609e+10 3.71829e+10
-1.14773e+11 8.56819e+10 3.71484e+10
-1.14844e+11 8.56029e+10 3.71139e+10
-1.14914e+11 8.55238e+10 3.70794e+10
-1.14985e+11 8.54447e+10 3.70449e+10
-1.15055e+11 8.53655e+10 3.70103e+10
-1.15125e+11 8.52863e+10 3.69757e+10
-1.15195e+11 8.5207e+10 3.69411e+10
-1.15266e+11 8.51277e+10 3.69065e+10
-1.15336e+11 8.50483e+10 3.68718e+10
-1.15405e+11 8.49689e+10 3.68371e+10
-1.15475e+11 8.48894e+10 3.68025e+10
-1.15545e+11 8.48099e+10 3.67677e+10
-1.15615e+11 8.47304e+10 3.6733e+10
-1.15684e+11 8.46508e+10 3.66983e+10
-1.15754e+11 8.45711e+10 3.66635e+10
-1.15823e+11 8.44914e+10 3.66287e+10
-1.15893e+11 8.44117e+10 3.65939e+10
-1.15962e+11 8.43319e+10 3.6559e+10
-1.16031e+11 8.42521e+10 3.65242e+10
-1.161e+11 8.41722e+10 3.64893e+10
-1.16169e+11 8.40923e+10 3.64544e+10
-1.16238e+11 8.40123e+10 3.64195e+10
-1.16307e+11 8.39323e+10 3.63846e+10
-1.16376e+11 8.38522e+10 3.63496e+10
-1.16444e+11 8.37721e+10 3.63146e+10
-1.16513e+11 8.3692e+10 3.62796e+10
-1.16581e+11 8.36118e+10 3.62446e+10
-1.1665e+11 8.35315e+10 3.62096e+10
-1.16718e+11 8.34512e+10 3.61745e+10
-1.16786e+11 8.33709e+10 3.61395e+10
-1.16854e+11 8.32905e+10 3.61044e+10
-1.16923e+11 8.32101e+10 3.60693e+10
-1.1699e+11 8.31296e+10 3.60341e+10
-1.17058e+11 8.30491e+10 3.5999e+10
-1.17126e+11 8.29686e+10 3.59638e+10
-1.17194e+11 8.2888e+10 3.59286e+10
-1.17262e+11 8.28073e+10 3.58934e+10
-1.17329e+11 8.27267e+10 3.58582e+10
-1.17397e+11 8.26459e+10 3.5823e+10
-1.17464e+11 8.25652e+10 3.57877e+10
-1.17531e+11 8.24843e+10 3.57524e+10
-1.17598e+11 8.24035e+10 3.57171e+10
-1.17666e+11 8.23226e+10 3.56818e+10
-1.17733e+11 8.22417e+10 3.56465e+10
-1.178e+11 8.21607e+10 3.56111e+10
-1.17866e+11 8.20797e+10 3.55758e+10
-1.17933e+11 8.19986e+10 3.55404e+10
-1.18e+11 8.19175e+10 3.5505e+10
-1.18067e+11 8.18363e+10 3.54696e+10
-1.18133e+11 8.17552e+10 3.54341e+10
-1.18199e+11 8.16739e+10 3.53987e+10
-1.18266e+11 8.15927e+10 3.53632e+10
-1.18332e+11 8.15113e+10 3.53277e+10
-1.18398e+11 8.143e+10 3.52922e+10
-1.18464e+11 8.13486e+10 3.52567e+10
-1.1853e+11 8.12672e+10 3.52211e+10
-1.18596e+11 8.11857e+10 3.51856e+10
-1.18662e+11 8.11042e+10 3.515e+10
-1.18728e+11 8.10226e+10 3.51144e+10
-1.18794e+11 8.0941e+10 3.50788e+10
-1.18859e+11 8.08594e+10 3.50432e+10
-1.18925e+11 8.07777e+10 3.50075e+10
-1.1899e+11 8.0696e+10 3.49718e+10
-1.19056e+11 8.06143e+10 3.49362e+10
-1.19121e+11 8.05325e+10 3.49005e+10
-1.19186e+11 8.04507e+10 3.48648e+10
-1.19251e+11 8.03688e+10 3.4829e+10
-1.19316e+11 8.02869e+10 3.47933e+10
-1.19381e+11 8.02049e+10 3.47575e+10
-1.19446e+11 8.0123e+10 3.47218e+10
-1.19511e+11 8.00409e+10 3.4686e+10
-1.19575e+11 7.99589e+10 3.46502e+10
-1.1964e+11 7.98768e+10 3.46143e+10
-1.19704e+11 7.97946e+10 3.45785e+10
-1.19769e+11 7.97125e+10 3.45426e+10
-1.19833e+11 7.96303e+10 3.45068e+10
-1.19897e+11 7.9548e+10 3.44709e+10
-1.19961e+11 7.94657e+10 3.4435e+10
-1.20025e+11 7.93834e+10 3.43991e+10
-1.20089e+11 7.9301e+10 3.43631e+10
-1.20153e+11 7.92186e+10 3.43272e+10
-1.20217e+11 7.91362e+10 3.42912e+10
-1.20281e+11 7.90537e+10 3.42552e+10
-1.20345e+11 7.89712e+10 3.42192e+10
-1.20408e+11 7.88887e+10 3.41832e+10
-1.20472e+11 7.88061e+10 3.41472e+10
-1.20535e+11 7.87235e+10 3.41112e+10
-1.20598e+11 7.86409e+10 3.40751e+10
-1.20662e+11 7.85582e+10 3.40391e+10
-1.20725e+11 7.84754e+10 3.4003e+10
-1.20788e+11 7.83927e+10 3.39669e+10
-1.20851e+11 7.83099e+10 3.39308e+10
-1.20914e+11 7.82271e+10 3.38946e+10
-1.20976e+11 7.81442e+10 3.38585e+10
-1.21039e+11 7.80613e+10 3.38223e+10
-1.21102e+11 7.79784e+10 3.37862e+10
-1.21164e+11 7.78954e+10 3.375e+10
-1.21227e+11 7.78124e+10 3.37138e+10
-1.21289e+11 7.77294e+10 3.36776e+10
-1.21351e+11 7.76463e+10 3.36413e+10
-1.21414e+11 7.75632e+10 3.36051e+10
-1.21476e+11 7.74801e+10 3.35688e+10
-1.21538e+11 7.73969e+10 3.35326e+10
-1.216e+11 7.73137e+10 3.34963e+10
-1.21662e+11 7.72304e+10 3.346e+10
-1.21723e+11 7.71472e+10 3.34237e+10
-1.21785e+11 7.70639e+10 3.33874e+10
-1.21847e+11 7.69805e+10 3.3351e+10
-1.21908e+11 7.68972e+10 3.33147e+10
-1.2197e+11 7.68138e+10 3.32783e+10
-1.22031e+11 7.67303e+10 3.32419e+10
-1.22092e+11 7.66469e+10 3.32055e+10
-1.22154e+11 7.65634e+10 3.31691e+10
-1.22215e+11 7.64798e+10 3.31327e+10
-1.22276e+11 7.63963e+10 3.30963e+10
-1.22337e+11 7.63127e+10 3.30599e+10
-1.22398e+11 7.6229e+10 3.30234e+10
-1.22458e+11 7.61454e+10 3.29869e+10
-1.22519e+11 7.60617e+10 3.29505e+10
-1.2258e+11 7.5978e+10 3.2914e+10
-1.2264e+11 7.58942e+10 3.28775e+10
-1.22701e+11 7.58104e+10 3.28409e+10
-1.22761e+11 7.57266e+10 3.28044e+10
-1.22821e+11 7.56428e+10 3.27679e+10
-1.22882e+11 7.55589e+10 3.27313e+10
-1.22942e+11 7.5475e+10 3.26947e+10
-1.23002e+11 7.5391e+10 3.26582e+10
-1.23062e+11 7.53071e+10 3.26216e+10
-1.23121e+11 7.52231e+10 3.2585e+10
-1.23181e+11 7.5139e+10 3.25484e+10
-1.23241e+11 7.5055e+10 3.25117e+10
-1.23301e+11 7.49709e+10 3.24751e+10
-1.2336e+11 7.48868e+10 3.24384e+10
-1.23419e+11 7.48026e+10 3.24018e+10
-1.23479e+11 7.47184e+10 3.23651e+10
-1.23538e+11 7.46342e+10 3.23284e+10
-1.23597e+11 7.455e+10 3.22917e+10
-1.23656e+11 7.44657e+10 3.2255e+10
-1.23715e+11 7.43814e+10 3.22183e+10
-1.23774e+11 7.42971e+10 3.21816e+10
-1.23833e+11 7.42128e+10 3.21448e+10
-1.23892e+11 7.41284e+10 3.21081e+10
-1.23951e+11 7.4044e+10 3.20713e+10
-1.24009e+11 7.39596e+10 3.20345e+10
-1.24068e+11 7.38751e+10 3.19978e+10
-1.24126e+11 7.37906e+10 3.1961e+10
-1.24185e+11 7.37061e+10 3.19242e+10
-1.24243e+11 7.36216e+10 3.18873e+10
-1.24301e+11 7.3537e+10 3.18505e+10
-1.24359e+11 7.34524e+10 3.18137e+10
-1.24417e+11 7.33678e+10 3.17768e+10
-1.24475e+11 7.32831e+10 3.174e+10
-1.24533e+11 7.31984e+10 3.17031e+10
-1.24591e+11 7.31137e+10 3.16662e+10
-1.24648e+11 7.3029e+10 3.16293e+10
-1.24706e+11 7.29443e+10 3.15924e+10
-1.24763e+11 7.28595e+10 3.15555e+10
-1.24821e+11 7.27747e+10 3.15186e+10
-1.24878e+11 7.26898e+10 3.14817e+10
-1.24935e+11 7.2605e+10 3.14448e+10
-1.24993e+11 7.25201e+10 3.14078e+10
-1.2505e+11 7.24352e+10 3.13709e+10
-1.25107e+11 7.23503e+10 3.13339e+10
-1.25164e+11 7.22653e+10 3.12969e+10
-1.25221e+11 7.21803e+10 3.12599e+10
-1.25277e+11 7.20953e+10 3.12229e+10
-1.25334e+11 7.20103e+10 3.11859e+10
-1.25391e+11 7.19252e+10 3.11489e+10
